"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISL","GDP","TOT","USD_CAP","A","1990",21981.393533,"E"
"ISL","GDP","TOT","USD_CAP","A","1991",22394.711538,"E"
"ISL","GDP","TOT","USD_CAP","A","1992",21866.282447,"E"
"ISL","GDP","TOT","USD_CAP","A","1993",22447.954321,"E"
"ISL","GDP","TOT","USD_CAP","A","1994",23556.199402,"E"
"ISL","GDP","TOT","USD_CAP","A","1995",23952.648431,
"ISL","GDP","TOT","USD_CAP","A","1996",24773.168594,
"ISL","GDP","TOT","USD_CAP","A","1997",26926.825757,
"ISL","GDP","TOT","USD_CAP","A","1998",28714.034005,
"ISL","GDP","TOT","USD_CAP","A","1999",29542.467339,
"ISL","GDP","TOT","USD_CAP","A","2000",29718.096683,
"ISL","GDP","TOT","USD_CAP","A","2001",31760.756029,
"ISL","GDP","TOT","USD_CAP","A","2002",32515.31575,
"ISL","GDP","TOT","USD_CAP","A","2003",32644.783203,
"ISL","GDP","TOT","USD_CAP","A","2004",35544.215175,
"ISL","GDP","TOT","USD_CAP","A","2005",37338.140559,
"ISL","GDP","TOT","USD_CAP","A","2006",39020.819624,
"ISL","GDP","TOT","USD_CAP","A","2007",41179.17306,
"ISL","GDP","TOT","USD_CAP","A","2008",43049.003029,
"ISL","GDP","TOT","USD_CAP","A","2009",41844.995325,
"ISL","GDP","TOT","USD_CAP","A","2010",39611.702362,
"ISL","GDP","TOT","USD_CAP","A","2011",40769.024789,
"ISL","GDP","TOT","USD_CAP","A","2012",41928.433451,
"ISL","GDP","TOT","USD_CAP","A","2013",44152.642793,
"ISL","GDP","TOT","USD_CAP","A","2014",45712.837676,
"ISL","GDP","TOT","USD_CAP","A","2015",48856.560901,
"ISL","GDP","TOT","USD_CAP","A","2016",53031.605301,
"ISL","GDP","TOT","USD_CAP","A","2017",55562.426662,
"ISL","GDP","TOT","USD_CAP","A","2018",57745.588159,
"ISL","GDP","TOT","USD_CAP","A","2019",58469.639916,"E"
"IRL","GDP","TOT","USD_CAP","A","1979",5930.748491,"E"
"IRL","GDP","TOT","USD_CAP","A","1980",6600.922854,"E"
"IRL","GDP","TOT","USD_CAP","A","1981",7374.705395,"E"
"IRL","GDP","TOT","USD_CAP","A","1982",7923.979524,"E"
"IRL","GDP","TOT","USD_CAP","A","1983",8155.637787,"E"
"IRL","GDP","TOT","USD_CAP","A","1984",8757.840929,"E"
"IRL","GDP","TOT","USD_CAP","A","1985",9282.019646,"E"
"IRL","GDP","TOT","USD_CAP","A","1986",9425.729551,"E"
"IRL","GDP","TOT","USD_CAP","A","1987",10106.324347,"E"
"IRL","GDP","TOT","USD_CAP","A","1988",11046.119944,"E"
"IRL","GDP","TOT","USD_CAP","A","1989",12219.226536,"E"
"IRL","GDP","TOT","USD_CAP","A","1990",13765.591088,"E"
"IRL","GDP","TOT","USD_CAP","A","1991",14423.440198,"E"
"IRL","GDP","TOT","USD_CAP","A","1992",15120.977359,"E"
"IRL","GDP","TOT","USD_CAP","A","1993",15811.524981,"E"
"IRL","GDP","TOT","USD_CAP","A","1994",17021.527447,"E"
"IRL","GDP","TOT","USD_CAP","A","1995",18971.807681,
"IRL","GDP","TOT","USD_CAP","A","1996",20533.092859,
"IRL","GDP","TOT","USD_CAP","A","1997",22681.240097,
"IRL","GDP","TOT","USD_CAP","A","1998",25049.476757,
"IRL","GDP","TOT","USD_CAP","A","1999",26995.533313,
"IRL","GDP","TOT","USD_CAP","A","2000",30192.311633,
"IRL","GDP","TOT","USD_CAP","A","2001",32566.894887,
"IRL","GDP","TOT","USD_CAP","A","2002",35212.94778,
"IRL","GDP","TOT","USD_CAP","A","2003",36234.038837,
"IRL","GDP","TOT","USD_CAP","A","2004",38697.384726,
"IRL","GDP","TOT","USD_CAP","A","2005",40437.080879,
"IRL","GDP","TOT","USD_CAP","A","2006",44236.514428,
"IRL","GDP","TOT","USD_CAP","A","2007",46743.136391,
"IRL","GDP","TOT","USD_CAP","A","2008",44219.775877,
"IRL","GDP","TOT","USD_CAP","A","2009",41618.626641,
"IRL","GDP","TOT","USD_CAP","A","2010",43331.071567,
"IRL","GDP","TOT","USD_CAP","A","2011",44870.463335,
"IRL","GDP","TOT","USD_CAP","A","2012",46277.631709,
"IRL","GDP","TOT","USD_CAP","A","2013",47936.388703,
"IRL","GDP","TOT","USD_CAP","A","2014",51125.923299,
"IRL","GDP","TOT","USD_CAP","A","2015",69147.029059,
"IRL","GDP","TOT","USD_CAP","A","2016",72017.755243,
"IRL","GDP","TOT","USD_CAP","A","2017",78211.410456,
"IRL","GDP","TOT","USD_CAP","A","2018",84575.437304,
"IRL","GDP","TOT","USD_CAP","A","2019",90140.764256,
"ITA","GDP","TOT","USD_CAP","A","1979",8701.221594,"E"
"ITA","GDP","TOT","USD_CAP","A","1980",9792.414339,"E"
"ITA","GDP","TOT","USD_CAP","A","1981",10794.868642,"E"
"ITA","GDP","TOT","USD_CAP","A","1982",11502.44648,"E"
"ITA","GDP","TOT","USD_CAP","A","1983",12088.321524,"E"
"ITA","GDP","TOT","USD_CAP","A","1984",12925.574685,"E"
"ITA","GDP","TOT","USD_CAP","A","1985",13703.473059,"E"
"ITA","GDP","TOT","USD_CAP","A","1986",14378.467138,"E"
"ITA","GDP","TOT","USD_CAP","A","1987",15202.745146,"E"
"ITA","GDP","TOT","USD_CAP","A","1988",16391.231545,"E"
"ITA","GDP","TOT","USD_CAP","A","1989",17597.787494,"E"
"ITA","GDP","TOT","USD_CAP","A","1990",18603.505323,"E"
"ITA","GDP","TOT","USD_CAP","A","1991",19509.14944,"E"
"ITA","GDP","TOT","USD_CAP","A","1992",20112.562509,"E"
"ITA","GDP","TOT","USD_CAP","A","1993",20401.03676,"E"
"ITA","GDP","TOT","USD_CAP","A","1994",21280.534283,"E"
"ITA","GDP","TOT","USD_CAP","A","1995",22353.613206,
"ITA","GDP","TOT","USD_CAP","A","1996",23017.694914,
"ITA","GDP","TOT","USD_CAP","A","1997",23867.782113,
"ITA","GDP","TOT","USD_CAP","A","1998",25020.627168,
"ITA","GDP","TOT","USD_CAP","A","1999",25602.386484,
"ITA","GDP","TOT","USD_CAP","A","2000",27082.569617,
"ITA","GDP","TOT","USD_CAP","A","2001",28042.91591,
"ITA","GDP","TOT","USD_CAP","A","2002",28716.197174,
"ITA","GDP","TOT","USD_CAP","A","2003",29114.554187,
"ITA","GDP","TOT","USD_CAP","A","2004",29446.504335,
"ITA","GDP","TOT","USD_CAP","A","2005",30016.1557,
"ITA","GDP","TOT","USD_CAP","A","2006",32256.668217,
"ITA","GDP","TOT","USD_CAP","A","2007",33903.208045,
"ITA","GDP","TOT","USD_CAP","A","2008",35274.312724,
"ITA","GDP","TOT","USD_CAP","A","2009",34355.464458,
"ITA","GDP","TOT","USD_CAP","A","2010",34857.266561,
"ITA","GDP","TOT","USD_CAP","A","2011",36183.316026,
"ITA","GDP","TOT","USD_CAP","A","2012",36002.908697,
"ITA","GDP","TOT","USD_CAP","A","2013",36067.707344,
"ITA","GDP","TOT","USD_CAP","A","2014",36194.916674,
"ITA","GDP","TOT","USD_CAP","A","2015",36909.296843,
"ITA","GDP","TOT","USD_CAP","A","2016",39922.933208,
"ITA","GDP","TOT","USD_CAP","A","2017",41784.603781,
"ITA","GDP","TOT","USD_CAP","A","2018",42790.060193,
"ITA","GDP","TOT","USD_CAP","A","2019",43889.22045,
"JPN","GDP","TOT","USD_CAP","A","1979",7910.311157,"E"
"JPN","GDP","TOT","USD_CAP","A","1980",8798.01612,
"JPN","GDP","TOT","USD_CAP","A","1981",9964.20885,
"JPN","GDP","TOT","USD_CAP","A","1982",10854.228931,
"JPN","GDP","TOT","USD_CAP","A","1983",11597.812822,
"JPN","GDP","TOT","USD_CAP","A","1984",12476.932542,
"JPN","GDP","TOT","USD_CAP","A","1985",13461.871784,
"JPN","GDP","TOT","USD_CAP","A","1986",14118.547039,
"JPN","GDP","TOT","USD_CAP","A","1987",15080.272569,
"JPN","GDP","TOT","USD_CAP","A","1988",16602.786001,
"JPN","GDP","TOT","USD_CAP","A","1989",18024.313293,
"JPN","GDP","TOT","USD_CAP","A","1990",19549.491262,
"JPN","GDP","TOT","USD_CAP","A","1991",20818.777526,
"JPN","GDP","TOT","USD_CAP","A","1992",21393.467278,
"JPN","GDP","TOT","USD_CAP","A","1993",21722.216733,
"JPN","GDP","TOT","USD_CAP","A","1994",22374.513248,
"JPN","GDP","TOT","USD_CAP","A","1995",23410.200146,
"JPN","GDP","TOT","USD_CAP","A","1996",24524.086717,
"JPN","GDP","TOT","USD_CAP","A","1997",25155.380019,
"JPN","GDP","TOT","USD_CAP","A","1998",25084.178487,
"JPN","GDP","TOT","USD_CAP","A","1999",25334.510151,
"JPN","GDP","TOT","USD_CAP","A","2000",26841.230714,
"JPN","GDP","TOT","USD_CAP","A","2001",27476.220857,
"JPN","GDP","TOT","USD_CAP","A","2002",28170.054375,
"JPN","GDP","TOT","USD_CAP","A","2003",28943.718166,
"JPN","GDP","TOT","USD_CAP","A","2004",30354.456682,
"JPN","GDP","TOT","USD_CAP","A","2005",31667.91436,
"JPN","GDP","TOT","USD_CAP","A","2006",33094.337692,
"JPN","GDP","TOT","USD_CAP","A","2007",34507.170073,
"JPN","GDP","TOT","USD_CAP","A","2008",34803.657814,
"JPN","GDP","TOT","USD_CAP","A","2009",33201.986952,
"JPN","GDP","TOT","USD_CAP","A","2010",34994.372225,
"JPN","GDP","TOT","USD_CAP","A","2011",35775.256332,
"JPN","GDP","TOT","USD_CAP","A","2012",37213.837398,
"JPN","GDP","TOT","USD_CAP","A","2013",39008.36056,
"JPN","GDP","TOT","USD_CAP","A","2014",39183.465681,
"JPN","GDP","TOT","USD_CAP","A","2015",40406.095333,
"JPN","GDP","TOT","USD_CAP","A","2016",39990.049446,
"JPN","GDP","TOT","USD_CAP","A","2017",40884.616367,
"JPN","GDP","TOT","USD_CAP","A","2018",41363.670243,
"KOR","GDP","TOT","USD_CAP","A","1979",2334.167524,"E"
"KOR","GDP","TOT","USD_CAP","A","1980",2463,"E"
"KOR","GDP","TOT","USD_CAP","A","1981",2844.944459,"E"
"KOR","GDP","TOT","USD_CAP","A","1982",3220.227975,"E"
"KOR","GDP","TOT","USD_CAP","A","1983",3734.032493,"E"
"KOR","GDP","TOT","USD_CAP","A","1984",4220.305802,"E"
"KOR","GDP","TOT","USD_CAP","A","1985",4645.18733,"E"
"KOR","GDP","TOT","USD_CAP","A","1986",5218.439719,"E"
"KOR","GDP","TOT","USD_CAP","A","1987",5955.194169,"E"
"KOR","GDP","TOT","USD_CAP","A","1988",6832.081203,"E"
"KOR","GDP","TOT","USD_CAP","A","1989",7524.197363,"E"
"KOR","GDP","TOT","USD_CAP","A","1990",8487.724031,"E"
"KOR","GDP","TOT","USD_CAP","A","1991",9587.792303,"E"
"KOR","GDP","TOT","USD_CAP","A","1992",10304.302873,"E"
"KOR","GDP","TOT","USD_CAP","A","1993",11156.670941,"E"
"KOR","GDP","TOT","USD_CAP","A","1994",12319.338186,"E"
"KOR","GDP","TOT","USD_CAP","A","1995",13643.576092,"E"
"KOR","GDP","TOT","USD_CAP","A","1996",14806.678111,"E"
"KOR","GDP","TOT","USD_CAP","A","1997",15805.060937,"E"
"KOR","GDP","TOT","USD_CAP","A","1998",14999.796085,"E"
"KOR","GDP","TOT","USD_CAP","A","1999",16817.227621,"E"
"KOR","GDP","TOT","USD_CAP","A","2000",18551.304913,
"KOR","GDP","TOT","USD_CAP","A","2001",19693.511425,
"KOR","GDP","TOT","USD_CAP","A","2002",21396.719189,
"KOR","GDP","TOT","USD_CAP","A","2003",22074.166386,
"KOR","GDP","TOT","USD_CAP","A","2004",23785.049288,
"KOR","GDP","TOT","USD_CAP","A","2005",25186.638103,
"KOR","GDP","TOT","USD_CAP","A","2006",26878.154139,
"KOR","GDP","TOT","USD_CAP","A","2007",29059.549613,
"KOR","GDP","TOT","USD_CAP","A","2008",29945.899216,
"KOR","GDP","TOT","USD_CAP","A","2009",29644.334955,
"KOR","GDP","TOT","USD_CAP","A","2010",31740.531287,
"KOR","GDP","TOT","USD_CAP","A","2011",32546.517725,
"KOR","GDP","TOT","USD_CAP","A","2012",33557.030447,
"KOR","GDP","TOT","USD_CAP","A","2013",34244.239492,
"KOR","GDP","TOT","USD_CAP","A","2014",35324.260296,
"KOR","GDP","TOT","USD_CAP","A","2015",37907.460937,
"KOR","GDP","TOT","USD_CAP","A","2016",39566.864428,
"KOR","GDP","TOT","USD_CAP","A","2017",41000.995844,
"KOR","GDP","TOT","USD_CAP","A","2018",42135.780723,"P"
"LUX","GDP","TOT","USD_CAP","A","1979",11618.815863,"E"
"LUX","GDP","TOT","USD_CAP","A","1980",12725.793841,"E"
"LUX","GDP","TOT","USD_CAP","A","1981",13815.271848,"E"
"LUX","GDP","TOT","USD_CAP","A","1982",14826.642474,"E"
"LUX","GDP","TOT","USD_CAP","A","1983",15863.567202,"E"
"LUX","GDP","TOT","USD_CAP","A","1984",17438.452206,"E"
"LUX","GDP","TOT","USD_CAP","A","1985",18461.894704,"E"
"LUX","GDP","TOT","USD_CAP","A","1986",20618.429948,"E"
"LUX","GDP","TOT","USD_CAP","A","1987",21820.796627,"E"
"LUX","GDP","TOT","USD_CAP","A","1988",24292.708271,"E"
"LUX","GDP","TOT","USD_CAP","A","1989",27446.984997,"E"
"LUX","GDP","TOT","USD_CAP","A","1990",29651.573435,"E"
"LUX","GDP","TOT","USD_CAP","A","1991",32856.753122,"E"
"LUX","GDP","TOT","USD_CAP","A","1992",33754.875808,"E"
"LUX","GDP","TOT","USD_CAP","A","1993",35499.522499,"E"
"LUX","GDP","TOT","USD_CAP","A","1994",37102.258385,"E"
"LUX","GDP","TOT","USD_CAP","A","1995",39538.572171,
"LUX","GDP","TOT","USD_CAP","A","1996",41298.93526,
"LUX","GDP","TOT","USD_CAP","A","1997",42795.357016,
"LUX","GDP","TOT","USD_CAP","A","1998",44344.710054,
"LUX","GDP","TOT","USD_CAP","A","1999",50526.653189,
"LUX","GDP","TOT","USD_CAP","A","2000",55276.441725,
"LUX","GDP","TOT","USD_CAP","A","2001",55852.7417,
"LUX","GDP","TOT","USD_CAP","A","2002",58709.015363,
"LUX","GDP","TOT","USD_CAP","A","2003",59956.326538,
"LUX","GDP","TOT","USD_CAP","A","2004",63993.597562,
"LUX","GDP","TOT","USD_CAP","A","2005",68140.65238,
"LUX","GDP","TOT","USD_CAP","A","2006",77890.775557,
"LUX","GDP","TOT","USD_CAP","A","2007",83852.116754,
"LUX","GDP","TOT","USD_CAP","A","2008",86591.985457,
"LUX","GDP","TOT","USD_CAP","A","2009",82268.597591,
"LUX","GDP","TOT","USD_CAP","A","2010",85578.884609,
"LUX","GDP","TOT","USD_CAP","A","2011",91814.036613,
"LUX","GDP","TOT","USD_CAP","A","2012",91526.720705,
"LUX","GDP","TOT","USD_CAP","A","2013",95246.113893,
"LUX","GDP","TOT","USD_CAP","A","2014",100933.604548,
"LUX","GDP","TOT","USD_CAP","A","2015",103787.967646,
"LUX","GDP","TOT","USD_CAP","A","2016",110249.797049,
"LUX","GDP","TOT","USD_CAP","A","2017",112701.659716,
"LUX","GDP","TOT","USD_CAP","A","2018",116622.236253,
"MEX","GDP","TOT","USD_CAP","A","1979",4313.700983,"E"
"MEX","GDP","TOT","USD_CAP","A","1980",4938.419844,"E"
"MEX","GDP","TOT","USD_CAP","A","1981",5745.18271,"E"
"MEX","GDP","TOT","USD_CAP","A","1982",5919.335516,"E"
"MEX","GDP","TOT","USD_CAP","A","1983",5755.285123,"E"
"MEX","GDP","TOT","USD_CAP","A","1984",6043.253952,"E"
"MEX","GDP","TOT","USD_CAP","A","1985",6271.726753,"E"
"MEX","GDP","TOT","USD_CAP","A","1986",6031.917084,"E"
"MEX","GDP","TOT","USD_CAP","A","1987",6169.587392,"E"
"MEX","GDP","TOT","USD_CAP","A","1988",6338.113979,"E"
"MEX","GDP","TOT","USD_CAP","A","1989",6729.24043,"E"
"MEX","GDP","TOT","USD_CAP","A","1990",7193.840279,"E"
"MEX","GDP","TOT","USD_CAP","A","1991",7614.179386,"E"
"MEX","GDP","TOT","USD_CAP","A","1992",7935.803095,"E"
"MEX","GDP","TOT","USD_CAP","A","1993",8277.718286,
"MEX","GDP","TOT","USD_CAP","A","1994",8733.591316,
"MEX","GDP","TOT","USD_CAP","A","1995",8228.851699,
"MEX","GDP","TOT","USD_CAP","A","1996",8817.658837,
"MEX","GDP","TOT","USD_CAP","A","1997",9452.916663,
"MEX","GDP","TOT","USD_CAP","A","1998",9922.291123,
"MEX","GDP","TOT","USD_CAP","A","1999",10216.053137,
"MEX","GDP","TOT","USD_CAP","A","2000",10870.409495,
"MEX","GDP","TOT","USD_CAP","A","2001",10931.094798,
"MEX","GDP","TOT","USD_CAP","A","2002",10999.980338,
"MEX","GDP","TOT","USD_CAP","A","2003",11302.737522,
"MEX","GDP","TOT","USD_CAP","A","2004",11921.837001,
"MEX","GDP","TOT","USD_CAP","A","2005",12539.95753,
"MEX","GDP","TOT","USD_CAP","A","2006",13720.688226,
"MEX","GDP","TOT","USD_CAP","A","2007",14233.029479,
"MEX","GDP","TOT","USD_CAP","A","2008",14885.902438,
"MEX","GDP","TOT","USD_CAP","A","2009",14532.386518,
"MEX","GDP","TOT","USD_CAP","A","2010",15257.673556,
"MEX","GDP","TOT","USD_CAP","A","2011",16546.641414,
"MEX","GDP","TOT","USD_CAP","A","2012",17220.06914,
"MEX","GDP","TOT","USD_CAP","A","2013",17461.798268,
"MEX","GDP","TOT","USD_CAP","A","2014",18167.517949,
"MEX","GDP","TOT","USD_CAP","A","2015",18438.044081,
"MEX","GDP","TOT","USD_CAP","A","2016",19506.640994,
"MEX","GDP","TOT","USD_CAP","A","2017",20022.661214,"P"
"MEX","GDP","TOT","USD_CAP","A","2018",20659.867277,"E"
"NLD","GDP","TOT","USD_CAP","A","1979",9646.907539,"E"
"NLD","GDP","TOT","USD_CAP","A","1980",10772.758791,"E"
"NLD","GDP","TOT","USD_CAP","A","1981",11618.393161,"E"
"NLD","GDP","TOT","USD_CAP","A","1982",12127.80949,"E"
"NLD","GDP","TOT","USD_CAP","A","1983",12813.564282,"E"
"NLD","GDP","TOT","USD_CAP","A","1984",13630.129927,"E"
"NLD","GDP","TOT","USD_CAP","A","1985",14359.266245,"E"
"NLD","GDP","TOT","USD_CAP","A","1986",14975.039783,"E"
"NLD","GDP","TOT","USD_CAP","A","1987",15538.185359,"E"
"NLD","GDP","TOT","USD_CAP","A","1988",16531.622816,"E"
"NLD","GDP","TOT","USD_CAP","A","1989",17835.187652,"E"
"NLD","GDP","TOT","USD_CAP","A","1990",19146.557492,"E"
"NLD","GDP","TOT","USD_CAP","A","1991",20114.003204,"E"
"NLD","GDP","TOT","USD_CAP","A","1992",20766.252306,"E"
"NLD","GDP","TOT","USD_CAP","A","1993",21373.565643,"E"
"NLD","GDP","TOT","USD_CAP","A","1994",22343.39709,"E"
"NLD","GDP","TOT","USD_CAP","A","1995",23403.013936,
"NLD","GDP","TOT","USD_CAP","A","1996",24472.440302,
"NLD","GDP","TOT","USD_CAP","A","1997",26007.697061,
"NLD","GDP","TOT","USD_CAP","A","1998",27708.806812,
"NLD","GDP","TOT","USD_CAP","A","1999",29268.685491,
"NLD","GDP","TOT","USD_CAP","A","2000",31881.783199,
"NLD","GDP","TOT","USD_CAP","A","2001",33194.742252,
"NLD","GDP","TOT","USD_CAP","A","2002",34447.053372,
"NLD","GDP","TOT","USD_CAP","A","2003",34112.961207,
"NLD","GDP","TOT","USD_CAP","A","2004",35776.830564,
"NLD","GDP","TOT","USD_CAP","A","2005",37625.252435,
"NLD","GDP","TOT","USD_CAP","A","2006",40964.575029,
"NLD","GDP","TOT","USD_CAP","A","2007",43892.697682,
"NLD","GDP","TOT","USD_CAP","A","2008",46419.042594,
"NLD","GDP","TOT","USD_CAP","A","2009",44600.864796,
"NLD","GDP","TOT","USD_CAP","A","2010",45075.085245,
"NLD","GDP","TOT","USD_CAP","A","2011",46599.227659,
"NLD","GDP","TOT","USD_CAP","A","2012",47271.968226,
"NLD","GDP","TOT","USD_CAP","A","2013",49242.786711,
"NLD","GDP","TOT","USD_CAP","A","2014",49233.230349,
"NLD","GDP","TOT","USD_CAP","A","2015",50301.845624,
"NLD","GDP","TOT","USD_CAP","A","2016",52284.122623,
"NLD","GDP","TOT","USD_CAP","A","2017",55348.891835,"P"
"NLD","GDP","TOT","USD_CAP","A","2018",57563.957867,"P"
"NLD","GDP","TOT","USD_CAP","A","2019",59321.299646,"P"
"NZL","GDP","TOT","USD_CAP","A","1979",7657.703359,
"NZL","GDP","TOT","USD_CAP","A","1980",8438.52459,
"NZL","GDP","TOT","USD_CAP","A","1981",9432.60129,
"NZL","GDP","TOT","USD_CAP","A","1982",10433.148222,
"NZL","GDP","TOT","USD_CAP","A","1983",11200.538476,
"NZL","GDP","TOT","USD_CAP","A","1984",12285.970334,
"NZL","GDP","TOT","USD_CAP","A","1985",12631.066588,
"NZL","GDP","TOT","USD_CAP","A","1986",13237.260311,
"NZL","GDP","TOT","USD_CAP","A","1987",13369.294641,
"NZL","GDP","TOT","USD_CAP","A","1988",13846.013588,
"NZL","GDP","TOT","USD_CAP","A","1989",14427.858062,
"NZL","GDP","TOT","USD_CAP","A","1990",14674.764055,
"NZL","GDP","TOT","USD_CAP","A","1991",14519.466428,"B"
"NZL","GDP","TOT","USD_CAP","A","1992",14865.081447,
"NZL","GDP","TOT","USD_CAP","A","1993",15878.186666,
"NZL","GDP","TOT","USD_CAP","A","1994",16974.79536,
"NZL","GDP","TOT","USD_CAP","A","1995",17821.199358,
"NZL","GDP","TOT","USD_CAP","A","1996",18389.848673,
"NZL","GDP","TOT","USD_CAP","A","1997",19082.817317,
"NZL","GDP","TOT","USD_CAP","A","1998",19305.57396,
"NZL","GDP","TOT","USD_CAP","A","1999",20537.061209,
"NZL","GDP","TOT","USD_CAP","A","2000",21478.516446,
"NZL","GDP","TOT","USD_CAP","A","2001",22387.8397,
"NZL","GDP","TOT","USD_CAP","A","2002",23180.064981,
"NZL","GDP","TOT","USD_CAP","A","2003",23862.928697,
"NZL","GDP","TOT","USD_CAP","A","2004",24998.371093,
"NZL","GDP","TOT","USD_CAP","A","2005",25590.127446,
"NZL","GDP","TOT","USD_CAP","A","2006",27677.03919,
"NZL","GDP","TOT","USD_CAP","A","2007",29309.863414,
"NZL","GDP","TOT","USD_CAP","A","2008",29784.428109,
"NZL","GDP","TOT","USD_CAP","A","2009",30594.331948,
"NZL","GDP","TOT","USD_CAP","A","2010",31173.800226,
"NZL","GDP","TOT","USD_CAP","A","2011",32676.67039,
"NZL","GDP","TOT","USD_CAP","A","2012",32922.396163,
"NZL","GDP","TOT","USD_CAP","A","2013",36085.682481,
"NZL","GDP","TOT","USD_CAP","A","2014",37077.153695,
"NZL","GDP","TOT","USD_CAP","A","2015",37212.625668,
"NZL","GDP","TOT","USD_CAP","A","2016",39644.220476,
"NZL","GDP","TOT","USD_CAP","A","2017",41166.726882,
"NZL","GDP","TOT","USD_CAP","A","2018",42097.752261,"E"
"NOR","GDP","TOT","USD_CAP","A","1979",8669.047277,
"NOR","GDP","TOT","USD_CAP","A","1980",9852.136459,
"NOR","GDP","TOT","USD_CAP","A","1981",10919.314009,
"NOR","GDP","TOT","USD_CAP","A","1982",11578.85837,
"NOR","GDP","TOT","USD_CAP","A","1983",12471.001142,
"NOR","GDP","TOT","USD_CAP","A","1984",13663.227457,
"NOR","GDP","TOT","USD_CAP","A","1985",14831.510671,
"NOR","GDP","TOT","USD_CAP","A","1986",15688.914752,
"NOR","GDP","TOT","USD_CAP","A","1987",16280.572446,
"NOR","GDP","TOT","USD_CAP","A","1988",16723.947412,
"NOR","GDP","TOT","USD_CAP","A","1989",17485.256656,
"NOR","GDP","TOT","USD_CAP","A","1990",18429.286636,
"NOR","GDP","TOT","USD_CAP","A","1991",19543.464597,
"NOR","GDP","TOT","USD_CAP","A","1992",20587.391957,
"NOR","GDP","TOT","USD_CAP","A","1993",21544.129558,
"NOR","GDP","TOT","USD_CAP","A","1994",22983.330956,
"NOR","GDP","TOT","USD_CAP","A","1995",24316.998267,
"NOR","GDP","TOT","USD_CAP","A","1996",26779.736116,
"NOR","GDP","TOT","USD_CAP","A","1997",28600.034602,
"NOR","GDP","TOT","USD_CAP","A","1998",28188.810116,
"NOR","GDP","TOT","USD_CAP","A","1999",30554.45254,
"NOR","GDP","TOT","USD_CAP","A","2000",36950.055214,
"NOR","GDP","TOT","USD_CAP","A","2001",37778.384525,
"NOR","GDP","TOT","USD_CAP","A","2002",37981.68638,
"NOR","GDP","TOT","USD_CAP","A","2003",38550.330395,
"NOR","GDP","TOT","USD_CAP","A","2004",42510.535271,
"NOR","GDP","TOT","USD_CAP","A","2005",47800.540634,
"NOR","GDP","TOT","USD_CAP","A","2006",54091.407666,
"NOR","GDP","TOT","USD_CAP","A","2007",55874.241829,
"NOR","GDP","TOT","USD_CAP","A","2008",61719.343656,
"NOR","GDP","TOT","USD_CAP","A","2009",55414.359067,
"NOR","GDP","TOT","USD_CAP","A","2010",57961.360366,
"NOR","GDP","TOT","USD_CAP","A","2011",62077.845797,
"NOR","GDP","TOT","USD_CAP","A","2012",65349.216157,
"NOR","GDP","TOT","USD_CAP","A","2013",66956.285962,
"NOR","GDP","TOT","USD_CAP","A","2014",65895.667611,
"NOR","GDP","TOT","USD_CAP","A","2015",60357.280505,
"NOR","GDP","TOT","USD_CAP","A","2016",58917.28833,
"NOR","GDP","TOT","USD_CAP","A","2017",62940.203039,
"NOR","GDP","TOT","USD_CAP","A","2018",67613.655116,
"POL","GDP","TOT","USD_CAP","A","1990",6186.737504,"E"
"POL","GDP","TOT","USD_CAP","A","1991",5935.071826,"E"
"POL","GDP","TOT","USD_CAP","A","1992",6212.560935,"E"
"POL","GDP","TOT","USD_CAP","A","1993",6589.215716,"E"
"POL","GDP","TOT","USD_CAP","A","1994",7080.379059,"E"
"POL","GDP","TOT","USD_CAP","A","1995",7726.836464,
"POL","GDP","TOT","USD_CAP","A","1996",8322.633696,
"POL","GDP","TOT","USD_CAP","A","1997",9003.46181,
"POL","GDP","TOT","USD_CAP","A","1998",9565.312862,
"POL","GDP","TOT","USD_CAP","A","1999",10124.603574,
"POL","GDP","TOT","USD_CAP","A","2000",10656.185652,
"POL","GDP","TOT","USD_CAP","A","2001",11101.220313,
"POL","GDP","TOT","USD_CAP","A","2002",11780.566974,
"POL","GDP","TOT","USD_CAP","A","2003",12260.405627,
"POL","GDP","TOT","USD_CAP","A","2004",13341.934768,
"POL","GDP","TOT","USD_CAP","A","2005",13897.472915,
"POL","GDP","TOT","USD_CAP","A","2006",15143.176341,
"POL","GDP","TOT","USD_CAP","A","2007",16788.670156,
"POL","GDP","TOT","USD_CAP","A","2008",18315.045643,
"POL","GDP","TOT","USD_CAP","A","2009",19095.054573,
"POL","GDP","TOT","USD_CAP","A","2010",20804.753607,
"POL","GDP","TOT","USD_CAP","A","2011",22576.179383,
"POL","GDP","TOT","USD_CAP","A","2012",23542.002955,
"POL","GDP","TOT","USD_CAP","A","2013",24422.763907,
"POL","GDP","TOT","USD_CAP","A","2014",25297.950445,
"POL","GDP","TOT","USD_CAP","A","2015",26529.036797,
"POL","GDP","TOT","USD_CAP","A","2016",27947.390312,
"POL","GDP","TOT","USD_CAP","A","2017",29801.809392,
"POL","GDP","TOT","USD_CAP","A","2018",31393.471089,
"POL","GDP","TOT","USD_CAP","A","2019",33253.813315,
"PRT","GDP","TOT","USD_CAP","A","1979",5087.089742,"E"
"PRT","GDP","TOT","USD_CAP","A","1980",5738.795866,"E"
