"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ESP","GDP","TOT","MLN_USD","A","1984",345986.343,"E"
"ESP","GDP","TOT","MLN_USD","A","1985",365213.8268,"E"
"ESP","GDP","TOT","MLN_USD","A","1986",384689.71,"E"
"ESP","GDP","TOT","MLN_USD","A","1987",416067.9615,"E"
"ESP","GDP","TOT","MLN_USD","A","1988",452688.0226,"E"
"ESP","GDP","TOT","MLN_USD","A","1989",493142.9559,"E"
"ESP","GDP","TOT","MLN_USD","A","1990",530948.6677,"E"
"ESP","GDP","TOT","MLN_USD","A","1991",562879.1575,"E"
"ESP","GDP","TOT","MLN_USD","A","1992",581056.2148,"E"
"ESP","GDP","TOT","MLN_USD","A","1993",588687.5185,"E"
"ESP","GDP","TOT","MLN_USD","A","1994",615587.3813,"E"
"ESP","GDP","TOT","MLN_USD","A","1995",645825.9295,
"ESP","GDP","TOT","MLN_USD","A","1996",676109.1484,
"ESP","GDP","TOT","MLN_USD","A","1997",717296.5375,
"ESP","GDP","TOT","MLN_USD","A","1998",768118.4256,
"ESP","GDP","TOT","MLN_USD","A","1999",805891.2698,
"ESP","GDP","TOT","MLN_USD","A","2000",875955.3066,
"ESP","GDP","TOT","MLN_USD","A","2001",937884.2868,
"ESP","GDP","TOT","MLN_USD","A","2002",1009753.3398,
"ESP","GDP","TOT","MLN_USD","A","2003",1055482.8474,
"ESP","GDP","TOT","MLN_USD","A","2004",1121116.8139,
"ESP","GDP","TOT","MLN_USD","A","2005",1205129.0383,
"ESP","GDP","TOT","MLN_USD","A","2006",1362250.248,
"ESP","GDP","TOT","MLN_USD","A","2007",1466967.634,
"ESP","GDP","TOT","MLN_USD","A","2008",1528583.7562,
"ESP","GDP","TOT","MLN_USD","A","2009",1489329.43,
"ESP","GDP","TOT","MLN_USD","A","2010",1476668.4725,
"ESP","GDP","TOT","MLN_USD","A","2011",1489594.9525,
"ESP","GDP","TOT","MLN_USD","A","2012",1483646.9024,
"ESP","GDP","TOT","MLN_USD","A","2013",1512074.4311,
"ESP","GDP","TOT","MLN_USD","A","2014",1558306.9988,
"ESP","GDP","TOT","MLN_USD","A","2015",1621504.7716,
"ESP","GDP","TOT","MLN_USD","A","2016",1733038.5711,
"ESP","GDP","TOT","MLN_USD","A","2017",1843950.8648,"P"
"ESP","GDP","TOT","MLN_USD","A","2018",1894494.203,"P"
"ESP","GDP","TOT","MLN_USD","A","2019",1965910.6581,"P"
"SWE","GDP","TOT","MLN_USD","A","1979",83401.2815,"E"
"SWE","GDP","TOT","MLN_USD","A","1980",92480.8177,"E"
"SWE","GDP","TOT","MLN_USD","A","1981",101691.9497,"E"
"SWE","GDP","TOT","MLN_USD","A","1982",109322.9487,"E"
"SWE","GDP","TOT","MLN_USD","A","1983",115764.0964,"E"
"SWE","GDP","TOT","MLN_USD","A","1984",125013.4663,"E"
"SWE","GDP","TOT","MLN_USD","A","1985",131753.1176,"E"
"SWE","GDP","TOT","MLN_USD","A","1986",138023.7988,"E"
"SWE","GDP","TOT","MLN_USD","A","1987",146179.9849,"E"
"SWE","GDP","TOT","MLN_USD","A","1988",155209.1494,"E"
"SWE","GDP","TOT","MLN_USD","A","1989",165575.9138,"E"
"SWE","GDP","TOT","MLN_USD","A","1990",173070.3094,"E"
"SWE","GDP","TOT","MLN_USD","A","1991",176872.7108,"E"
"SWE","GDP","TOT","MLN_USD","A","1992",178807.5419,"E"
"SWE","GDP","TOT","MLN_USD","A","1993",179263.0085,
"SWE","GDP","TOT","MLN_USD","A","1994",190363.3532,
"SWE","GDP","TOT","MLN_USD","A","1995",202126.0955,
"SWE","GDP","TOT","MLN_USD","A","1996",209783.2145,
"SWE","GDP","TOT","MLN_USD","A","1997",217918.15,
"SWE","GDP","TOT","MLN_USD","A","1998",227526.6187,
"SWE","GDP","TOT","MLN_USD","A","1999",241759.8412,
"SWE","GDP","TOT","MLN_USD","A","2000",261376.8259,
"SWE","GDP","TOT","MLN_USD","A","2001",264835.6974,
"SWE","GDP","TOT","MLN_USD","A","2002",274453.2361,
"SWE","GDP","TOT","MLN_USD","A","2003",282932.5517,
"SWE","GDP","TOT","MLN_USD","A","2004",302262.5532,
"SWE","GDP","TOT","MLN_USD","A","2005",307269.028,
"SWE","GDP","TOT","MLN_USD","A","2006",339874.7076,
"SWE","GDP","TOT","MLN_USD","A","2007",371319.5768,
"SWE","GDP","TOT","MLN_USD","A","2008",386963.034,
"SWE","GDP","TOT","MLN_USD","A","2009",373677.7186,
"SWE","GDP","TOT","MLN_USD","A","2010",395859.2199,
"SWE","GDP","TOT","MLN_USD","A","2011",420524.709,
"SWE","GDP","TOT","MLN_USD","A","2012",431269.6679,
"SWE","GDP","TOT","MLN_USD","A","2013",442946.6753,
"SWE","GDP","TOT","MLN_USD","A","2014",456159.7775,
"SWE","GDP","TOT","MLN_USD","A","2015",479915.1677,
"SWE","GDP","TOT","MLN_USD","A","2016",500460.1583,
"SWE","GDP","TOT","MLN_USD","A","2017",529968.8243,
"SWE","GDP","TOT","MLN_USD","A","2018",547505.7415,
"SWE","GDP","TOT","MLN_USD","A","2019",563631.5029,
"CHE","GDP","TOT","MLN_USD","A","1979",86575.9196,"E"
"CHE","GDP","TOT","MLN_USD","A","1980",98740.4562,
"CHE","GDP","TOT","MLN_USD","A","1981",109814.2328,
"CHE","GDP","TOT","MLN_USD","A","1982",115072.0358,
"CHE","GDP","TOT","MLN_USD","A","1983",120343.3487,
"CHE","GDP","TOT","MLN_USD","A","1984",128436.0927,
"CHE","GDP","TOT","MLN_USD","A","1985",137365.248,
"CHE","GDP","TOT","MLN_USD","A","1986",142736.1735,
"CHE","GDP","TOT","MLN_USD","A","1987",148584.3192,
"CHE","GDP","TOT","MLN_USD","A","1988",158867.3197,
"CHE","GDP","TOT","MLN_USD","A","1989",172245.4005,
"CHE","GDP","TOT","MLN_USD","A","1990",185259.4266,
"CHE","GDP","TOT","MLN_USD","A","1991",189770.4346,
"CHE","GDP","TOT","MLN_USD","A","1992",194010.2462,
"CHE","GDP","TOT","MLN_USD","A","1993",198356.6818,
"CHE","GDP","TOT","MLN_USD","A","1994",205164.7771,
"CHE","GDP","TOT","MLN_USD","A","1995",210473.9935,
"CHE","GDP","TOT","MLN_USD","A","1996",215878.4322,
"CHE","GDP","TOT","MLN_USD","A","1997",225463.5415,
"CHE","GDP","TOT","MLN_USD","A","1998",234050.6109,
"CHE","GDP","TOT","MLN_USD","A","1999",241567.4416,
"CHE","GDP","TOT","MLN_USD","A","2000",256930.436,
"CHE","GDP","TOT","MLN_USD","A","2001",265902.2442,
"CHE","GDP","TOT","MLN_USD","A","2002",274768.4784,
"CHE","GDP","TOT","MLN_USD","A","2003",276782.7966,
"CHE","GDP","TOT","MLN_USD","A","2004",289452.8665,
"CHE","GDP","TOT","MLN_USD","A","2005",301740.6098,
"CHE","GDP","TOT","MLN_USD","A","2006",337516.4128,
"CHE","GDP","TOT","MLN_USD","A","2007",375613.186,
"CHE","GDP","TOT","MLN_USD","A","2008",402150.9841,
"CHE","GDP","TOT","MLN_USD","A","2009",401194.2322,
"CHE","GDP","TOT","MLN_USD","A","2010",415560.5407,
"CHE","GDP","TOT","MLN_USD","A","2011",444548.7282,
"CHE","GDP","TOT","MLN_USD","A","2012",462615.2239,
"CHE","GDP","TOT","MLN_USD","A","2013",486238.7519,
"CHE","GDP","TOT","MLN_USD","A","2014",506895.0439,
"CHE","GDP","TOT","MLN_USD","A","2015",529567.772,
"CHE","GDP","TOT","MLN_USD","A","2016",550297.1289,
"CHE","GDP","TOT","MLN_USD","A","2017",567448.4312,
"CHE","GDP","TOT","MLN_USD","A","2018",590532.5399,
"CHE","GDP","TOT","MLN_USD","A","2019",604693.3359,
"TUR","GDP","TOT","MLN_USD","A","1979",171265.6228,"E"
"TUR","GDP","TOT","MLN_USD","A","1980",182116.1123,"E"
"TUR","GDP","TOT","MLN_USD","A","1981",209077.8522,"E"
"TUR","GDP","TOT","MLN_USD","A","1982",229868.3515,"E"
"TUR","GDP","TOT","MLN_USD","A","1983",250759.5632,"E"
"TUR","GDP","TOT","MLN_USD","A","1984",277240.9369,"E"
"TUR","GDP","TOT","MLN_USD","A","1985",298149.233,"E"
"TUR","GDP","TOT","MLN_USD","A","1986",325479.9666,"E"
"TUR","GDP","TOT","MLN_USD","A","1987",365158.6077,"E"
"TUR","GDP","TOT","MLN_USD","A","1988",386052.2363,"E"
"TUR","GDP","TOT","MLN_USD","A","1989",402199.8425,"E"
"TUR","GDP","TOT","MLN_USD","A","1990",455874.422,"E"
"TUR","GDP","TOT","MLN_USD","A","1991",475658.8056,"E"
"TUR","GDP","TOT","MLN_USD","A","1992",515610.0706,"E"
"TUR","GDP","TOT","MLN_USD","A","1993",570274.4511,"E"
"TUR","GDP","TOT","MLN_USD","A","1994",550675.5471,"E"
"TUR","GDP","TOT","MLN_USD","A","1995",602652.9571,"E"
"TUR","GDP","TOT","MLN_USD","A","1996",655536.1389,"E"
"TUR","GDP","TOT","MLN_USD","A","1997",716728.8655,"E"
"TUR","GDP","TOT","MLN_USD","A","1998",557852.0067,
"TUR","GDP","TOT","MLN_USD","A","1999",545463.7514,
"TUR","GDP","TOT","MLN_USD","A","2000",606222.8734,
"TUR","GDP","TOT","MLN_USD","A","2001",591545.9541,
"TUR","GDP","TOT","MLN_USD","A","2002",607794.166,
"TUR","GDP","TOT","MLN_USD","A","2003",634724.4062,
"TUR","GDP","TOT","MLN_USD","A","2004",727745.9024,
"TUR","GDP","TOT","MLN_USD","A","2005",807226.7577,
"TUR","GDP","TOT","MLN_USD","A","2006",936410.6668,
"TUR","GDP","TOT","MLN_USD","A","2007",1033168.5387,
"TUR","GDP","TOT","MLN_USD","A","2008",1130487.0657,
"TUR","GDP","TOT","MLN_USD","A","2009",1105595.9169,
"TUR","GDP","TOT","MLN_USD","A","2010",1261303.58,
"TUR","GDP","TOT","MLN_USD","A","2011",1443295.5691,
"TUR","GDP","TOT","MLN_USD","A","2012",1539111.2275,
"TUR","GDP","TOT","MLN_USD","A","2013",1690856.0865,
"TUR","GDP","TOT","MLN_USD","A","2014",1851026.0012,
"TUR","GDP","TOT","MLN_USD","A","2015",2012361.7805,
"TUR","GDP","TOT","MLN_USD","A","2016",2101654.8018,
"TUR","GDP","TOT","MLN_USD","A","2017",2265513.4701,
"TUR","GDP","TOT","MLN_USD","A","2018",2316406.1911,
"GBR","GDP","TOT","MLN_USD","A","1979",448497.5967,
"GBR","GDP","TOT","MLN_USD","A","1980",479093.3743,
"GBR","GDP","TOT","MLN_USD","A","1981",520382.1284,
"GBR","GDP","TOT","MLN_USD","A","1982",563640.3041,
"GBR","GDP","TOT","MLN_USD","A","1983",610444.9791,
"GBR","GDP","TOT","MLN_USD","A","1984",646865.1,
"GBR","GDP","TOT","MLN_USD","A","1985",695319.8448,
"GBR","GDP","TOT","MLN_USD","A","1986",731599.3116,
"GBR","GDP","TOT","MLN_USD","A","1987",789426.9255,
"GBR","GDP","TOT","MLN_USD","A","1988",864334.1012,
"GBR","GDP","TOT","MLN_USD","A","1989",921291.9071,
"GBR","GDP","TOT","MLN_USD","A","1990",962845.2124,
"GBR","GDP","TOT","MLN_USD","A","1991",984577.2663,
"GBR","GDP","TOT","MLN_USD","A","1992",1010751.1688,
"GBR","GDP","TOT","MLN_USD","A","1993",1060838.7836,
"GBR","GDP","TOT","MLN_USD","A","1994",1125693.2575,
"GBR","GDP","TOT","MLN_USD","A","1995",1190345.4824,
"GBR","GDP","TOT","MLN_USD","A","1996",1270405.2414,
"GBR","GDP","TOT","MLN_USD","A","1997",1343306.4128,
"GBR","GDP","TOT","MLN_USD","A","1998",1382457.1355,
"GBR","GDP","TOT","MLN_USD","A","1999",1432714.2155,
"GBR","GDP","TOT","MLN_USD","A","2000",1555553.4827,
"GBR","GDP","TOT","MLN_USD","A","2001",1640989.638,
"GBR","GDP","TOT","MLN_USD","A","2002",1725817.4194,
"GBR","GDP","TOT","MLN_USD","A","2003",1805058.5668,
"GBR","GDP","TOT","MLN_USD","A","2004",1917499.0085,
"GBR","GDP","TOT","MLN_USD","A","2005",1973200.2228,
"GBR","GDP","TOT","MLN_USD","A","2006",2115105.5472,
"GBR","GDP","TOT","MLN_USD","A","2007",2182919.6497,
"GBR","GDP","TOT","MLN_USD","A","2008",2265855.8606,
"GBR","GDP","TOT","MLN_USD","A","2009",2181537.7815,
"GBR","GDP","TOT","MLN_USD","A","2010",2282682.7628,
"GBR","GDP","TOT","MLN_USD","A","2011",2350795.5756,
"GBR","GDP","TOT","MLN_USD","A","2012",2440476.6487,
"GBR","GDP","TOT","MLN_USD","A","2013",2563271.0401,
"GBR","GDP","TOT","MLN_USD","A","2014",2665876.3074,
"GBR","GDP","TOT","MLN_USD","A","2015",2768619.3899,
"GBR","GDP","TOT","MLN_USD","A","2016",2897574.2605,
"GBR","GDP","TOT","MLN_USD","A","2017",3037044.9447,
"GBR","GDP","TOT","MLN_USD","A","2018",3120715.169,
"GBR","GDP","TOT","MLN_USD","A","2019",3214144.9596,
"USA","GDP","TOT","MLN_USD","A","1979",2627334,
"USA","GDP","TOT","MLN_USD","A","1980",2857307,
"USA","GDP","TOT","MLN_USD","A","1981",3207042,
"USA","GDP","TOT","MLN_USD","A","1982",3343789,
"USA","GDP","TOT","MLN_USD","A","1983",3634038,
"USA","GDP","TOT","MLN_USD","A","1984",4037613,
"USA","GDP","TOT","MLN_USD","A","1985",4338979,
"USA","GDP","TOT","MLN_USD","A","1986",4579631,
"USA","GDP","TOT","MLN_USD","A","1987",4855215,
"USA","GDP","TOT","MLN_USD","A","1988",5236438,
"USA","GDP","TOT","MLN_USD","A","1989",5641580,
"USA","GDP","TOT","MLN_USD","A","1990",5963144,
"USA","GDP","TOT","MLN_USD","A","1991",6158129,
"USA","GDP","TOT","MLN_USD","A","1992",6520327,
"USA","GDP","TOT","MLN_USD","A","1993",6858559,
"USA","GDP","TOT","MLN_USD","A","1994",7287236,
"USA","GDP","TOT","MLN_USD","A","1995",7639749,
"USA","GDP","TOT","MLN_USD","A","1996",8073122,
"USA","GDP","TOT","MLN_USD","A","1997",8577552,
"USA","GDP","TOT","MLN_USD","A","1998",9062817,
"USA","GDP","TOT","MLN_USD","A","1999",9630663,
"USA","GDP","TOT","MLN_USD","A","2000",10252347,
"USA","GDP","TOT","MLN_USD","A","2001",10581822,
"USA","GDP","TOT","MLN_USD","A","2002",10936418,
"USA","GDP","TOT","MLN_USD","A","2003",11458246,
"USA","GDP","TOT","MLN_USD","A","2004",12213730,
"USA","GDP","TOT","MLN_USD","A","2005",13036637,
"USA","GDP","TOT","MLN_USD","A","2006",13814609,
"USA","GDP","TOT","MLN_USD","A","2007",14451860,
"USA","GDP","TOT","MLN_USD","A","2008",14712845,
"USA","GDP","TOT","MLN_USD","A","2009",14448932,
"USA","GDP","TOT","MLN_USD","A","2010",14992052,
"USA","GDP","TOT","MLN_USD","A","2011",15542582,
"USA","GDP","TOT","MLN_USD","A","2012",16197007,
"USA","GDP","TOT","MLN_USD","A","2013",16784851,
"USA","GDP","TOT","MLN_USD","A","2014",17527258,
"USA","GDP","TOT","MLN_USD","A","2015",18224780,
"USA","GDP","TOT","MLN_USD","A","2016",18715040,
"USA","GDP","TOT","MLN_USD","A","2017",19519424,
"USA","GDP","TOT","MLN_USD","A","2018",20580223,
"CHL","GDP","TOT","MLN_USD","A","1986",41610.217,"E"
"CHL","GDP","TOT","MLN_USD","A","1987",45450.7605,"E"
"CHL","GDP","TOT","MLN_USD","A","1988",50494.2601,"E"
"CHL","GDP","TOT","MLN_USD","A","1989",58015.1608,"E"
"CHL","GDP","TOT","MLN_USD","A","1990",62412.319,"E"
"CHL","GDP","TOT","MLN_USD","A","1991",69665.3669,"E"
"CHL","GDP","TOT","MLN_USD","A","1992",80001.4346,"E"
"CHL","GDP","TOT","MLN_USD","A","1993",87618.4265,"E"
"CHL","GDP","TOT","MLN_USD","A","1994",94597.5732,"E"
"CHL","GDP","TOT","MLN_USD","A","1995",106845.3595,"E"
"CHL","GDP","TOT","MLN_USD","A","1996",116867.7517,
"CHL","GDP","TOT","MLN_USD","A","1997",127713.4708,
"CHL","GDP","TOT","MLN_USD","A","1998",134736.1683,
"CHL","GDP","TOT","MLN_USD","A","1999",136118.237,
"CHL","GDP","TOT","MLN_USD","A","2000",146574.19,
"CHL","GDP","TOT","MLN_USD","A","2001",154736.7816,
"CHL","GDP","TOT","MLN_USD","A","2002",162067.9965,
"CHL","GDP","TOT","MLN_USD","A","2003",171831.2099,
"CHL","GDP","TOT","MLN_USD","A","2004",189179.0067,
"CHL","GDP","TOT","MLN_USD","A","2005",206274.4027,
"CHL","GDP","TOT","MLN_USD","A","2006",257648.2507,
"CHL","GDP","TOT","MLN_USD","A","2007",280051.8521,
"CHL","GDP","TOT","MLN_USD","A","2008",275716.4474,
"CHL","GDP","TOT","MLN_USD","A","2009",272874.0995,
"CHL","GDP","TOT","MLN_USD","A","2010",309886.4337,
"CHL","GDP","TOT","MLN_USD","A","2011",350575.2419,
"CHL","GDP","TOT","MLN_USD","A","2012",374241.5721,
"CHL","GDP","TOT","MLN_USD","A","2013",394291.9363,
"CHL","GDP","TOT","MLN_USD","A","2014",404667.2823,
"CHL","GDP","TOT","MLN_USD","A","2015",407688.8609,
"CHL","GDP","TOT","MLN_USD","A","2016",413362.6731,
"CHL","GDP","TOT","MLN_USD","A","2017",438189.0944,
"CHL","GDP","TOT","MLN_USD","A","2018",463790.2298,
"CHN","GDP","TOT","MLN_USD","A","1980",306452.9058,
"CHN","GDP","TOT","MLN_USD","A","1981",350056.7376,
"CHN","GDP","TOT","MLN_USD","A","1982",402803.5982,
"CHN","GDP","TOT","MLN_USD","A","1983",463859.7843,
"CHN","GDP","TOT","MLN_USD","A","1984",553919.3303,
"CHN","GDP","TOT","MLN_USD","A","1985",648994.2939,
"CHN","GDP","TOT","MLN_USD","A","1986",720569.4444,
"CHN","GDP","TOT","MLN_USD","A","1987",824278.9438,
"CHN","GDP","TOT","MLN_USD","A","1988",948775,
"CHN","GDP","TOT","MLN_USD","A","1989",1026879.8565,
"CHN","GDP","TOT","MLN_USD","A","1990",1121157.3033,
"CHN","GDP","TOT","MLN_USD","A","1991",1266793.4146,
"CHN","GDP","TOT","MLN_USD","A","1992",1479856.2054,
"CHN","GDP","TOT","MLN_USD","A","1993",1725001.0637,
"CHN","GDP","TOT","MLN_USD","A","1994",1991797.7786,
"CHN","GDP","TOT","MLN_USD","A","1995",2256219.8049,
"CHN","GDP","TOT","MLN_USD","A","1996",2525638.0107,
"CHN","GDP","TOT","MLN_USD","A","1997",2806345.4669,
"CHN","GDP","TOT","MLN_USD","A","1998",3060359.0229,
"CHN","GDP","TOT","MLN_USD","A","1999",3342586.2903,
"CHN","GDP","TOT","MLN_USD","A","2000",3707487.5881,
"CHN","GDP","TOT","MLN_USD","A","2001",4104792.5585,
"CHN","GDP","TOT","MLN_USD","A","2002",4550443.0989,
"CHN","GDP","TOT","MLN_USD","A","2003",5100093.9986,
"CHN","GDP","TOT","MLN_USD","A","2004",5766967.3582,
"CHN","GDP","TOT","MLN_USD","A","2005",6624265.1443,
"CHN","GDP","TOT","MLN_USD","A","2006",7692799.9457,
"CHN","GDP","TOT","MLN_USD","A","2007",9023650.3518,
"CHN","GDP","TOT","MLN_USD","A","2008",10087286.9457,
"CHN","GDP","TOT","MLN_USD","A","2009",11119602.0001,
"CHN","GDP","TOT","MLN_USD","A","2010",12445651.0869,
"CHN","GDP","TOT","MLN_USD","A","2011",13919132.4529,
"CHN","GDP","TOT","MLN_USD","A","2012",15301053.4686,
"CHN","GDP","TOT","MLN_USD","A","2013",16779114.3762,
"CHN","GDP","TOT","MLN_USD","A","2014",18344523.3949,
"CHN","GDP","TOT","MLN_USD","A","2015",19820982.3161,
"CHN","GDP","TOT","MLN_USD","A","2016",21387606.5779,
"CHN","GDP","TOT","MLN_USD","A","2017",23266768.9251,
"CHN","GDP","TOT","MLN_USD","A","2018",25361744.1873,
"COL","GDP","TOT","MLN_USD","A","1980",80679.4158,"E"
"COL","GDP","TOT","MLN_USD","A","1981",91051.4529,"E"
"COL","GDP","TOT","MLN_USD","A","1982",98372.046,"E"
"COL","GDP","TOT","MLN_USD","A","1983",104741.9096,"E"
"COL","GDP","TOT","MLN_USD","A","1984",112744.6938,"E"
"COL","GDP","TOT","MLN_USD","A","1985",120529.5275,"E"
"COL","GDP","TOT","MLN_USD","A","1986",131314.5982,"E"
"COL","GDP","TOT","MLN_USD","A","1987",143743.7006,"E"
"COL","GDP","TOT","MLN_USD","A","1988",156493.7445,"E"
"COL","GDP","TOT","MLN_USD","A","1989",169306.6775,"E"
"COL","GDP","TOT","MLN_USD","A","1990",156581.6983,"E"
"COL","GDP","TOT","MLN_USD","A","1991",166354.2966,"E"
"COL","GDP","TOT","MLN_USD","A","1992",178834.7303,"E"
"COL","GDP","TOT","MLN_USD","A","1993",193520.4147,"E"
"COL","GDP","TOT","MLN_USD","A","1994",216677.2692,"E"
"COL","GDP","TOT","MLN_USD","A","1995",238983.638,"E"
"COL","GDP","TOT","MLN_USD","A","1996",253252.6206,"E"
"COL","GDP","TOT","MLN_USD","A","1997",271684.7133,"E"
"COL","GDP","TOT","MLN_USD","A","1998",282076.0154,"E"
"COL","GDP","TOT","MLN_USD","A","1999",277166.7793,"E"
"COL","GDP","TOT","MLN_USD","A","2000",247490.7326,"E"
"COL","GDP","TOT","MLN_USD","A","2001",258996.0548,"E"
"COL","GDP","TOT","MLN_USD","A","2002",271670.5755,"E"
"COL","GDP","TOT","MLN_USD","A","2003",294316.8063,"E"
"COL","GDP","TOT","MLN_USD","A","2004",319986.2182,"E"
"COL","GDP","TOT","MLN_USD","A","2005",354853.3334,
"COL","GDP","TOT","MLN_USD","A","2006",390376.8811,
"COL","GDP","TOT","MLN_USD","A","2007",428317.2496,
"COL","GDP","TOT","MLN_USD","A","2008",450870.4405,
"COL","GDP","TOT","MLN_USD","A","2009",459783.9761,
"COL","GDP","TOT","MLN_USD","A","2010",485363.8904,
"COL","GDP","TOT","MLN_USD","A","2011",531984.2126,
"COL","GDP","TOT","MLN_USD","A","2012",563348.7139,
"COL","GDP","TOT","MLN_USD","A","2013",599413.906,
"COL","GDP","TOT","MLN_USD","A","2014",639632.1937,
"COL","GDP","TOT","MLN_USD","A","2015",665581.7606,
"COL","GDP","TOT","MLN_USD","A","2016",686905.2298,
"COL","GDP","TOT","MLN_USD","A","2017",709420.54,"P"
"EST","GDP","TOT","MLN_USD","A","1993",8657.3835,"E"
"EST","GDP","TOT","MLN_USD","A","1994",8697.024,"E"
"EST","GDP","TOT","MLN_USD","A","1995",9281.3277,
"EST","GDP","TOT","MLN_USD","A","1996",9726.4911,
"EST","GDP","TOT","MLN_USD","A","1997",11149.1345,
"EST","GDP","TOT","MLN_USD","A","1998",11696.751,
"EST","GDP","TOT","MLN_USD","A","1999",11705.2517,
"EST","GDP","TOT","MLN_USD","A","2000",13183.6821,
"EST","GDP","TOT","MLN_USD","A","2001",14334.0645,
"EST","GDP","TOT","MLN_USD","A","2002",16097.5322,
"EST","GDP","TOT","MLN_USD","A","2003",17988.0103,
"EST","GDP","TOT","MLN_USD","A","2004",19786.071,
"EST","GDP","TOT","MLN_USD","A","2005",22523.0348,
"EST","GDP","TOT","MLN_USD","A","2006",26006.9108,
"EST","GDP","TOT","MLN_USD","A","2007",29721.0576,
"EST","GDP","TOT","MLN_USD","A","2008",30525.8638,
"EST","GDP","TOT","MLN_USD","A","2009",27509.0901,
"EST","GDP","TOT","MLN_USD","A","2010",29038.7305,
"EST","GDP","TOT","MLN_USD","A","2011",32890.5905,
"EST","GDP","TOT","MLN_USD","A","2012",34642.1639,
"EST","GDP","TOT","MLN_USD","A","2013",36432.8447,
"EST","GDP","TOT","MLN_USD","A","2014",38300.1631,
"EST","GDP","TOT","MLN_USD","A","2015",38669.2233,
"EST","GDP","TOT","MLN_USD","A","2016",41094.0554,
"EST","GDP","TOT","MLN_USD","A","2017",44555.1091,
"EST","GDP","TOT","MLN_USD","A","2018",48064.5111,
"EST","GDP","TOT","MLN_USD","A","2019",50955.823,
"IND","GDP","TOT","MLN_USD","A","1980",365791.344,"E"
"IND","GDP","TOT","MLN_USD","A","1981",418369.5719,"E"
"IND","GDP","TOT","MLN_USD","A","1982",455862.5477,"E"
"IND","GDP","TOT","MLN_USD","A","1983",499993.6801,"E"
"IND","GDP","TOT","MLN_USD","A","1984",535595.1825,"E"
"IND","GDP","TOT","MLN_USD","A","1985",578569.7996,"E"
"IND","GDP","TOT","MLN_USD","A","1986",677272.9824,"E"
"IND","GDP","TOT","MLN_USD","A","1987",722163.7027,"E"
"IND","GDP","TOT","MLN_USD","A","1988",819411.3189,"E"
"IND","GDP","TOT","MLN_USD","A","1989",901793.0497,"E"
"IND","GDP","TOT","MLN_USD","A","1990",1065551.7237,"E"
"IND","GDP","TOT","MLN_USD","A","1991",1113227.9888,"E"
"IND","GDP","TOT","MLN_USD","A","1992",1201019.8545,"E"
"IND","GDP","TOT","MLN_USD","A","1993",1287885.0087,"E"
"IND","GDP","TOT","MLN_USD","A","1994",1402976.7994,"E"
"IND","GDP","TOT","MLN_USD","A","1995",1540891.4873,"E"
"IND","GDP","TOT","MLN_USD","A","1996",1687565.1504,"E"
"IND","GDP","TOT","MLN_USD","A","1997",1786187.2452,"E"
"IND","GDP","TOT","MLN_USD","A","1998",1917999.7033,"E"
"IND","GDP","TOT","MLN_USD","A","1999",2117802.993,"E"
"IND","GDP","TOT","MLN_USD","A","2000",2248309.0011,"E"
"IND","GDP","TOT","MLN_USD","A","2001",2408460.5861,"E"
"IND","GDP","TOT","MLN_USD","A","2002",2539623.1386,"E"
"IND","GDP","TOT","MLN_USD","A","2003",2790117.6338,"E"
"IND","GDP","TOT","MLN_USD","A","2004",3092243,"E"
"IND","GDP","TOT","MLN_USD","A","2005",3438926.2282,"E"
"IND","GDP","TOT","MLN_USD","A","2006",3800566.1875,"E"
"IND","GDP","TOT","MLN_USD","A","2007",4237565.0134,"E"
"IND","GDP","TOT","MLN_USD","A","2008",4466325.1402,"E"
"IND","GDP","TOT","MLN_USD","A","2009",4837456.0898,"E"
"IND","GDP","TOT","MLN_USD","A","2010",5320638.3385,"E"
"IND","GDP","TOT","MLN_USD","A","2011",5782035.4838,
"IND","GDP","TOT","MLN_USD","A","2012",6214467.0848,
"IND","GDP","TOT","MLN_USD","A","2013",6727352.8309,
"IND","GDP","TOT","MLN_USD","A","2014",7362570.5001,
"IND","GDP","TOT","MLN_USD","A","2015",8031753.975,
"IND","GDP","TOT","MLN_USD","A","2016",8725750.2088,
"IND","GDP","TOT","MLN_USD","A","2017",9416148.7737,"E"
"IDN","GDP","TOT","MLN_USD","A","1993",859297.9645,"E"
"IDN","GDP","TOT","MLN_USD","A","1994",943821.3312,"E"
"IDN","GDP","TOT","MLN_USD","A","1995",1042820.8955,"E"
"IDN","GDP","TOT","MLN_USD","A","1996",1144937.79,"E"
"IDN","GDP","TOT","MLN_USD","A","1997",1219418.8136,"E"
"IDN","GDP","TOT","MLN_USD","A","1998",1071272.8137,"E"
"IDN","GDP","TOT","MLN_USD","A","1999",1095337.4847,"E"
"IDN","GDP","TOT","MLN_USD","A","2000",1069369.7025,"E"
"IDN","GDP","TOT","MLN_USD","A","2001",1132642.2598,"E"
"IDN","GDP","TOT","MLN_USD","A","2002",1202327.0487,"E"
"IDN","GDP","TOT","MLN_USD","A","2003",1283198.4557,"E"
"IDN","GDP","TOT","MLN_USD","A","2004",1384038.9643,"E"
"IDN","GDP","TOT","MLN_USD","A","2005",1508392.5673,"E"
